x,y,token
-2.299168,31.335632,exasperated
16.247276,14.643661,bestial
-14.660612,-23.71156,Pan
5.492148,-5.747757,Horrible
-17.987091,-14.130695,larks
18.822287,31.219679,Along
-2.1169338,1.8248813,abandonment
4.724035,42.58992,oaken
-0.107772864,-40.153336,suite
0.31037328,29.508144,tatters
18.99285,22.165886,orbs
6.355679,-1.0646881,seeks
7.1472793,-10.298454,Creation
16.168804,37.7931,scented
17.46951,28.522081,insects
-5.7784114,13.78394,Sabbath
-4.4924865,-7.9946046,obeys
-5.209431,-13.57527,repel
10.920571,26.165562,guards
-43.882053,9.993265,Rossmore
-34.889267,8.823403,schoolmistress
-18.940205,-13.830151,schooling
-18.876007,-50.989704,GO
-27.87475,22.02213,Peggy
5.0100846,18.999914,bog
-36.03145,18.911226,Hopkins
-8.39946,29.088673,garland
-18.414883,15.128473,History
0.6779623,13.1794615,dipping
4.7837086,40.801468,scalding
12.430875,27.949987,wasteful
2.4953609,19.409256,Several
26.365864,36.458115,hemp
-9.99101,42.21303,packthread
-5.364249,15.254826,mason
-16.105942,-6.4254193,slated
-21.255312,-32.470757,Betsy
-18.30309,-15.348644,halfpenny
-1.3963941,9.440641,Seventh
-28.515787,19.467665,Goody
-28.524748,19.471859,Grope
4.844971,-34.04768,Danish
26.536636,35.832684,potato
-13.901141,-34.70559,BARRING
-16.74007,-26.051556,waken
-21.33211,-51.83402,BY
-45.681625,32.534966,Lightfoot
-44.062237,29.417765,Jem
-28.0817,37.66288,Truck
-7.0477138,10.166295,threepence
-30.244741,26.299898,Lazy
-36.265747,32.395126,Lawrence
4.856813,16.308296,lounged
-24.203016,-22.245722,passenger
-21.279104,-32.58192,mammy
4.226661,-50.434006,Wife
-5.5953074,14.504264,playground
-17.446089,-16.495283,sevenpence
8.884061,41.06343,cracking
-17.372591,-12.786924,cheating
-15.49251,-17.985039,mats
-15.803111,34.139164,bedside
-13.387285,45.2692,snatching
15.22412,41.478947,veins
-8.502163,22.85272,lurked
1.4422587,-29.380846,loath
11.809729,-5.1381483,yon
-7.2991858,48.90048,slouched
-18.841112,-11.783017,gaol
-47.433475,22.561132,Spencer
-46.975597,22.498213,Franklin
-52.600723,20.70485,Pomfret
-19.648438,-32.492546,natur
-4.44231,-30.8256,starve
-47.221485,22.657993,Corkscrew
2.4298365,16.428453,prying
-6.759022,-2.600673,retribution
-13.523177,-22.427101,Manchon
-7.5696177,40.537388,sallied
-43.783154,10.184211,alehouse
4.2119417,43.333916,tubs
-0.5594095,19.208395,poke
-20.912989,-31.977001,sneaking
4.49398,41.28923,breakers
-21.698294,-29.366447,playhouse
-16.556076,-8.156483,accomplices
-19.741856,12.57921,Shrewsbury
10.6577215,32.611416,hawthorn
-33.04882,8.602309,agency
-51.25897,20.521816,Barbara
-47.64785,0.9342542,Attorney
4.1048775,2.1193583,violets
-42.300484,30.7865,Bab
11.295075,-0.59619385,Rich
-16.054703,20.920694,moody
-5.9151387,-15.349092,fittest
-33.921505,-34.48196,lease
-5.3409605,-2.8569381,dauntless
-2.881318,46.91739,wicker
-0.95038223,21.630253,cowslip
-8.7395935,44.12303,dexterous
-51.25112,20.232317,Somers
-31.37837,10.093625,peremptory
-18.58899,-33.085457,Won
-19.023497,-45.803562,TAKE
-13.049961,-57.34184,"""*"
4.0634894,13.392701,fathom
-7.899607,-3.1432939,precedents
-3.9724684,14.841348,mazes
2.3432467,-32.136147,timely
-21.49001,-5.448574,avaricious
15.21033,25.05497,feeds
9.558762,-50.17423,th
-10.99486,1.9449427,unwonted
-15.678456,-9.946519,scholars
-6.589339,25.957201,emulous
0.011790396,6.634757,marbles
-37.89546,26.322096,harper
-8.769111,28.694742,slily
-1.8537977,1.010601,vengeful
-20.382032,23.201677,awed
5.8016477,49.609314,plank
6.6370344,41.676086,ranged
17.001072,22.670568,recess
-15.364019,-26.383806,Daisy
-14.067364,-38.696384,Hey
-9.650125,35.371708,revolved
-10.476244,-20.757706,WELL
-13.044372,30.557442,milliner
-0.4053968,26.77234,sauce
-12.439216,-6.2711916,propitious
-35.255478,28.939783,sullenly
-16.785406,-25.951302,anyrate
-20.370619,36.544884,ribands
-24.999886,-37.116062,Strathspey
-3.5510428,24.19055,comb
-9.626319,-29.33223,stops
-48.843407,23.220547,Somerville
-2.6736035,31.96139,rueful
-0.8876757,42.69357,shavings
-45.453087,24.103662,Brian
-35.8319,21.339434,Neill
10.965721,5.1020336,plots
8.699345,-51.48394,lye
-3.116723,9.881926,Mac
-49.903694,20.793077,Bell
3.5783985,-50.791645,Sister
8.607498,13.519436,loudest
-14.200313,-39.643433,fie
-32.443188,12.6973505,abashed
-1.1809764,-2.4547572,soonest
-17.767654,18.68621,Eton
-17.172766,19.242767,Windmill
-4.539252,-11.63253,exhibit
3.256822,45.311974,poles
3.8467915,-4.3011227,Cap
-19.33855,-16.392513,Montem
-22.039133,-44.86608,Bursal
-22.049894,-45.025494,Talbot
-22.092665,-44.91234,Wheeler
-13.766251,-50.23996,Rory
-20.481207,-44.097267,Ryan
-24.957071,-37.34585,Newington
-13.805718,-50.421703,Landlord
-10.890179,-21.804638,Hearty
-14.180357,-50.925896,Waiter
-22.520267,-31.108274,Piercefield
-20.128979,-21.193445,Violetta
-13.6587515,-50.2207,Landlady
-14.55399,-51.963867,Chambermaid
-16.426085,-52.139915,SCENE
-14.946396,-52.06346,MRS
-5.0279603,14.162715,jellies
-28.488585,17.581764,Aloud
-12.898977,-50.81884,Exit
-14.872191,-51.960915,WHEELER
1.1072582,-40.586132,twas
0.22283745,11.686658,swallows
-15.014178,-52.017677,TALBOT
-29.035252,27.173304,Talb
-11.577453,-21.604195,hostler
-22.056257,18.35351,Bombay
-11.763106,-37.761086,Enough
-28.908102,27.027414,Burs
-14.869438,-51.954704,BURSAL
1.9422764,-29.809517,twill
-10.860913,-58.582306,Exeunt
5.594884,-3.5491667,Dash
-23.897396,-37.539425,Finsbury
8.997566,29.173689,fleet
-14.370405,-61.04489,Finsb
2.1231508,45.3253,stun
-12.376711,-37.61249,Fancy
-17.053026,-50.361305,FIRST
-20.723265,-48.14782,J
-11.28449,-16.834219,electioneerer
-28.497875,17.577744,Aside
-22.14645,31.72574,fumbling
-14.979668,-51.834076,RORY
-14.934114,-51.832687,RYAN
-17.041758,36.007317,claps
-18.050453,-27.454876,huzzaing
4.6245914,17.564665,lave
-3.2667964,31.244598,pushes
-12.842179,-4.691236,continues
-13.295948,-39.318325,Huzza
-13.628542,-39.927673,huzza
8.650203,22.475733,frighted
-17.9106,-26.231853,jackanapes
24.089994,38.500603,spires
0.0527471,-43.15485,Faith
-14.452441,-61.21825,Fins
-11.261808,-33.665176,Boys
0.020269737,-2.308062,squeezing
-2.8437316,9.5149355,Violet
-10.295152,10.838812,loses
-14.306993,-39.760857,Hark
6.0182395,-3.688975,hark
-0.70047593,-29.751663,Easy
-12.692464,11.163281,Holland
-8.896053,40.006115,raspberry
-47.952938,23.620695,Oakly
-25.701853,39.63296,peddler
-21.292654,-22.196976,raspberries
-19.707466,12.470556,Brobdingnag
7.7824993,-50.997383,dye
4.297494,-29.406536,Done
2.781114,-20.190233,persevere
-36.78827,23.008451,Guernsey
-48.86943,23.268658,Gresham
-44.120842,28.44807,Hal
-46.26956,26.711754,Sweepstakes
-7.8724566,32.771763,writhed
-17.024683,-50.056267,FAMOUS
-17.637619,-6.7569914,archery
-17.801075,38.954926,confectioner
6.585433,41.422993,Gothic
3.8430562,-27.324863,Vision
8.646582,-4.7170286,Hard
7.7711167,19.166128,hovel
-20.239016,20.486454,epaulettes
1.0725093,10.720283,sewing
-0.13378339,27.41612,cork
7.9038177,31.017279,piazza
-17.241213,-53.266968,BACK
15.62627,16.859783,prostrate
-15.763959,-45.98126,Saracen
-13.494931,-40.20168,poz
-25.043304,-37.31302,Bustle
2.1464434,-12.524672,aught
-15.4737625,-15.038059,magpie
-55.548832,13.542214,Montague
-35.755695,28.474281,Bertha
-52.507595,20.782408,Theresa
-52.41418,20.755754,Tattle
11.157749,7.77884,libraries
6.4836116,6.8031616,births
-18.750515,-51.34046,GLOBE
-19.585918,0.9985111,anatomical
-31.442507,17.750996,macaroons
-15.801156,-1.6982582,grammar
-22.445908,-30.961994,Carbuncle
-12.094753,-58.810986,Mar
-14.331108,-60.9754,Fred
-21.905172,-30.837135,Croker
-6.7260947,26.297087,preluding
6.1107955,-32.091614,Valiant
-25.242754,-34.34161,Battersby
-42.191353,30.7696,Christopher
-12.821471,-37.7837,Chimney
-6.458114,16.242752,wedged
-10.156595,-18.464565,diversion
-18.354397,-26.079054,Panado
1.2608383,14.691146,frolic
-46.616478,23.6229,Fisher
-46.618797,23.644943,Archer
-18.797062,-24.557453,premium
-38.51454,28.818409,Townsend
-13.454985,-20.157572,Greybeards
-14.343647,-33.128384,Archers
-34.845924,27.92857,Chip
-20.812756,-32.476086,Greybeard
-9.5446205,-2.6118438,Barring
5.5367055,-38.50327,Tyrants
5.65431,-40.889275,Obedience
-24.190365,17.340837,sagacious
-15.757427,-14.915803,tinder
-17.144634,-18.844604,unbar
-2.0254881,1.8729572,drenched
19.784355,13.373396,Powers
-7.016549,-7.531897,foiled
-24.3735,-26.041576,puns
3.718111,50.668415,spars
4.465538,49.096375,perpendicularly
14.429935,14.308079,beholds
-20.615713,-11.181879,ventilator
-9.241745,-5.4657965,mutiny
-25.977507,21.826176,battledore
-22.421352,31.552027,shuttlecock
-11.86468,-1.6476508,reptile
-11.873763,-19.533617,Fishermen
-22.421597,-33.802944,flogged
-52.513836,20.800257,Villars
-50.326683,20.409138,Cecilia
-50.284935,20.38648,Leonora
19.015537,31.655256,lilacs
-9.585764,19.512001,elated
-19.006647,-14.096284,mandarin
6.741621,8.262647,yields
6.951965,37.5323,plaited
4.1315637,19.864344,curing
13.799435,15.057033,infused
2.1241562,-32.37841,distemper
-31.479984,17.766626,Flora
-18.78252,-14.006416,keepsake
6.073284,26.140535,straps
0.15473476,11.79764,Barbary
-16.166887,5.9265456,intrepid
-16.285816,-51.448463,di
9.4291935,-50.276268,i
7.6356936,43.167408,chips
13.865271,25.113031,sulphurous
-18.386732,-13.930561,melon
4.447491,8.0074215,Neapolitan
-46.27279,24.264149,Piedro
-46.2641,24.334023,Francisco
3.8153977,-4.2070475,cent
-2.8204687,0.14207377,bask
-45.302326,11.157172,Resina
-12.29563,-19.389858,panniers
10.489942,9.366874,Fresh
-19.212416,22.497662,incredulous
-17.205042,-24.890633,rogue
-19.320284,-27.344166,rogues
-20.11977,-15.848931,partnership
-22.28077,-7.6463203,gratis
-45.96362,24.512087,Rosetta
-27.28999,-2.380621,summary
-13.325241,42.968235,compasses
-9.062861,40.312836,arsenal
-18.644238,-14.041421,faggot
-13.934065,28.41929,notched
-35.93741,21.145927,Lee
-14.281517,12.394631,Herculaneum
-14.880617,13.17481,Vesuvius
-5.6373334,23.028168,crater
-14.872216,13.174648,Mount
13.314841,37.508537,lava
-14.904028,13.059182,eruption
17.422182,26.55309,flights
-9.836448,19.688725,subterraneous
-35.926807,21.706919,Camillo
2.1006584,8.611466,brindled
-34.778877,26.871632,Improvisatore
-14.342035,-12.491365,proceeds
4.6349897,24.415335,Grateful
-7.1195054,-9.74042,Regardless
4.5530047,34.435303,lustre
1.6236702,52.21947,windlass
-14.686553,12.56328,del
-14.633962,12.57321,Greco
-14.632136,12.616474,Torre
-0.25087935,15.758124,rockets
-13.818071,28.53727,firework
7.9672,-43.514854,Th
-44.067146,29.62439,Hardy
-44.020336,29.606611,Loveit
-43.959126,29.65217,Tarlton
-1.2735405,5.141848,wield
9.537406,14.220045,resounded
-1.7069485,-10.206567,meanings
-17.153193,35.696777,desist
-19.320007,-2.6990602,divulged
3.1860595,5.5736666,audacious
21.654068,42.581078,gliding
-29.985619,34.703667,Power
-36.775185,30.2455,Trueman
3.6165679,-6.8440347,resound
-15.3223715,-19.358576,Dunstable
-15.196262,-18.968908,chaises
-43.72032,20.589499,scotcher
-18.626442,36.376614,postillion
-16.810492,48.168076,blanket
-12.249897,-19.405455,slippers
-6.302093,33.024555,puffs
-30.943699,51.157932,Moby
-16.337494,-51.875694,FRENCH
2.3936057,8.415997,Sub
-13.556912,6.935655,Leviathan
10.767103,-8.1616535,Raphael
-15.840571,11.628905,Whales
-5.252023,20.001526,extracted
4.0844445,-44.594387,returne
7.860726,-54.042427,againe
3.0434954,-33.876205,maine
12.325173,14.53386,Immense
6.0674872,-15.240314,Created
14.394463,35.57578,swims
-2.9428744,12.028898,gills
7.865268,41.527985,spouts
2.575757,19.75811,fry
2.9709702,48.7239,harpooneers
-20.199636,-51.238712,VOYAGE
6.3059025,-31.234596,Fife
-11.666617,8.568543,baleen
-2.9803965,-2.4951816,Oft
4.8533406,22.851044,hoops
-14.936477,9.560079,magnitude
3.4949255,49.29754,towing
-19.494957,-51.537876,NANTUCKET
-14.923088,11.705027,stranded
31.357264,32.129055,crews
6.773775,30.370989,mariner
-10.132973,7.160883,insect
9.050152,31.947474,Polar
18.340532,15.67496,Arch
-0.65265065,26.5256,butt
3.2759893,54.904793,stove
-19.80124,-51.588436,SHIP
-18.607306,-51.52902,SPERM
-1.3128476,47.047234,shrouds
10.340275,24.80433,resounds
-2.4545772,-23.188236,endures
-17.363224,12.48944,Sperm
-17.147572,12.718791,Greenland
-19.7038,-50.90424,WHALING
2.1817365,50.9417,lee
8.440309,16.834301,Steady
8.086078,-5.0616508,Mast
8.217087,-5.160799,ahoy
0.51524246,39.680645,shoal
2.0959315,-51.16842,Thunder
-14.938555,14.460583,Nantucket
-2.2589774,-23.951256,LAY
1.363641,38.580677,onset
-16.787104,11.637427,whalemen
4.0150514,46.480038,outs
16.05819,32.516724,expanse
-17.161953,-53.27785,Whaling
-12.820627,12.430695,harpooned
7.314262,-5.444911,Stern
-16.266043,14.317975,harpooneer
25.070177,33.236305,boundless
28.075312,36.818222,wharves
18.293865,37.258797,breezes
5.2638984,17.680182,reveries
2.7340863,50.23982,rigging
-17.045626,5.736595,landsmen
9.6261425,30.226406,leagues
-10.625333,2.1297605,magnetic
29.9553,35.885956,lakes
-5.4186463,4.2032385,infallibly
-9.163386,-3.7083614,wedded
26.914797,32.807076,Niagara
-13.020551,7.934826,invest
1.7172923,27.718227,trip
22.751825,31.869448,oceans
-17.04131,14.773272,Commodore
-6.1401052,-2.5902975,abandon
-0.4081139,25.993635,plumb
1.9137678,49.8735,forecastle
4.374092,47.629723,spar
3.9765582,47.190674,decks
6.3802814,22.458527,punch
-0.26655442,55.80436,astern
-1.8939712,16.762177,breathes
-16.846481,11.722246,whaling
-1.359513,-28.072596,Fates
-8.653816,2.7294197,portentous
8.032888,28.770008,Patagonian
14.665591,41.502426,hooded
-14.861928,14.935695,Horn
31.75617,32.601624,Bedford
-10.346046,13.031316,embark
-12.329009,13.016091,aboriginal
8.834214,30.994009,canoes
3.0318584,55.66397,harpoon
3.2788193,3.0592477,remorseless
19.641739,44.406124,jet
-16.745445,16.537773,Spouter
-14.64594,-47.4541,Coffin
-0.5966211,27.406197,gable
15.988859,31.39515,Sumatra
4.975606,51.71834,lengthwise
16.020008,30.416698,equator
-4.6217637,20.358412,moored
6.9911876,14.944367,Entering
10.999661,40.123405,limber
4.9482822,49.291183,perpendicular
11.146537,8.782428,primal
10.068483,26.885519,heathenish
13.70195,41.33326,tufted
12.083557,13.830715,Mixed
2.830735,49.420437,lances
2.9215465,49.193027,harpoons
9.675392,45.133472,hump
11.262137,-2.7748399,Crossing
19.380772,39.865036,dusky
5.59211,31.008024,anchored
-15.902991,-38.12112,avast
-2.7585266,7.828958,goin
-17.075237,33.817505,headway
2.7787676,19.930285,jackets
-12.929527,-34.737885,aint
10.667682,-3.4392624,Starting
9.278777,27.567562,offing
1.7204188,-8.4106,sovereign
2.3007417,-34.395676,shipmates
-14.990806,-37.31055,shipmate
14.034799,22.177301,reminiscences
7.9180217,-5.1970086,Bulkington
8.203497,13.999627,orgies
-13.503224,42.716938,hammock
3.466059,-3.770153,Broke
-6.0658507,-19.124784,bedfellow
2.4992268,52.350613,flukes
-17.229685,39.678856,clam
-5.5806093,-7.0485277,abreast
-1.7571481,30.109947,counterpane
-11.636852,42.099907,seaman
11.599522,12.536554,guise
-16.000586,14.1851425,whaleman
-16.114054,5.317516,cannibals
-9.23663,44.68684,tattooed
-8.464763,28.527641,tattooing
-10.856093,50.9599,tomahawk
-1.3920035,45.73259,beaver
12.175479,-2.0044918,Years
-15.800877,-34.6944,shipped
1.7942064,27.22063,sooty
1.3810884,42.714,biscuit
19.770876,13.357152,Angels
-15.848221,-36.548107,ee
-14.094901,44.23574,Queequeg
7.6913323,-53.433456,sleepe
8.16601,16.262068,hemisphere
1.52328,47.479725,glided
-10.430188,-19.817818,pickle
11.799598,54.50699,trowsers
12.990024,42.160213,dented
3.013639,48.584282,mates
15.900817,26.056932,brawny
15.913985,32.166656,Andes
15.947469,34.38718,contrasting
7.037979,37.618366,zone
-0.28289315,8.34967,parlor
-25.625896,0.546534,boarded
9.054185,25.677778,inseparable
11.085825,0.5938527,beats
4.4173503,15.915463,unheeded
-16.853607,11.627257,fishery
7.350128,-10.748044,Seed
-18.602304,0.7965548,feat
-5.1695457,19.932123,porpoises
-14.94175,9.75341,spermaceti
18.21729,46.174324,tapering
15.49164,23.561867,perennial
2.4240968,21.714405,musk
24.214025,37.823822,odorous
10.037843,-4.3176355,Returning
9.870576,40.502804,sleet
-16.147924,36.710125,steadfastly
-16.079357,-50.128468,Memory
6.479433,29.245462,towed
8.873988,28.852335,Japan
6.6965075,5.926693,unrecorded
7.783959,6.526291,census
19.929302,24.33568,vital
13.711665,21.335293,murky
-0.6148008,1.2888297,Eternity
-3.4305625,1.0674223,Methinks
5.2260504,-2.7070024,stave
6.195326,-33.09278,Pulpit
-12.41809,-3.3280063,Mapple
18.507833,41.812286,gleams
6.984982,7.015705,maritime
-10.805471,-6.369719,architect
4.4907866,-15.61475,sanctity
11.260153,40.11435,scud
18.15837,40.851803,azure
-11.881933,43.123577,gangway
-0.2199298,49.27202,larboard
-0.0915492,49.469055,starboard
-10.065468,-19.657368,Shipmates
-3.7678943,20.510178,yarns
5.701382,-8.121047,pregnant
1.4504304,17.109392,billow
23.986305,42.334743,surging
-17.098282,1.2347144,lurks
3.822285,11.819592,Cadiz
10.163161,28.373547,Straits
1.5654455,49.69034,wharf
3.7213585,49.043106,hoisting
-8.407259,0.80474144,essays
-2.9616086,0.32976192,gamesome
11.315694,20.773184,descends
1.4802369,-38.619938,stab
2.5608354,-0.7786576,convicts
-9.478265,44.25634,berth
4.2032633,16.725698,groans
6.4796414,24.441746,burns
-1.9429257,2.219629,cleaving
3.0398636,15.190859,leaps
1.3671424,55.7259,aft
-4.9300976,35.840965,lull
-3.6142287,45.752163,hatches
7.7555256,-37.805927,Senators
-8.469342,-2.2982802,Pagan
-8.218175,-8.764559,freer
-20.940546,-11.473047,heeded
9.2378025,39.39505,swells
-10.305265,6.831768,bland
15.647925,23.012005,Wild
3.1068814,-25.45771,whereat
-3.375296,-20.687428,pagans
11.036698,17.237051,wakeful
20.618917,29.745909,arctic
0.38729393,-12.638974,identity
-8.841048,6.007429,congenial
6.9305706,32.919537,elastic
17.6463,22.706202,serene
8.346328,39.412197,undulating
5.670734,31.315416,whaler
-16.64342,15.644364,Sag
-16.519636,15.608807,Harbor
-7.9456086,45.504436,wrists
7.6483965,-41.82706,Thought
5.2682714,-6.0794706,coronation
-8.481737,40.48782,schooner
3.3562427,44.95652,barbs
23.360743,34.42124,farmers
15.906662,3.5472834,marches
4.521158,4.546423,immemorial
4.261665,43.55235,casks
3.1954706,42.36193,bracing
16.664274,27.206535,Tartar
-1.7727525,31.82759,gaunt
2.1349273,52.29726,boom
10.302641,40.289783,brine
1.4804015,42.629524,cask
26.045435,38.993774,prairie
-17.562403,5.3313828,Nantucketers
-11.372731,19.196253,assaults
-8.634769,-2.9320674,pirate
-16.30019,14.330163,Nantucketer
-3.395525,38.45277,climbs
16.994635,30.094624,Alps
-29.298756,27.618874,Hussey
-9.985274,-6.3672543,outset
-6.9258647,14.138104,Cod
-11.056686,-26.970371,chowder
-2.0391502,20.577692,flavor
-8.3127165,28.23669,fishy
1.1081864,-40.48583,y
11.278256,-4.5223746,Ship
-15.9190855,35.055504,Yojo
-13.203624,11.257241,harbor
-21.445274,-23.86478,Ramadan
2.6071122,56.974453,Pequod
6.5626717,22.459316,footed
3.3822198,51.841015,hull
-4.1655226,16.021708,Cologne
-15.222364,10.069958,sperm
5.506968,34.201893,hempen
-8.090742,44.549213,helmsman
-11.452514,43.34582,wigwam
16.816803,41.602802,fibres
-5.0058236,-1.8619741,minutest
2.7161422,51.621494,windward
-11.026597,2.7695434,distrustful
-15.980012,15.447544,Vineyard
1.2184899,51.847652,obliquely
-16.234093,35.15653,transom
-13.03378,1.5776657,modified
-0.16460168,27.720797,vest
-3.3216286,-14.581344,reminiscence
-2.1329963,-30.55629,clutch
1.2623047,17.273083,splice
8.658866,0.98838484,doubloons
6.8602624,-5.076359,Blast
-9.245559,5.721825,leaky
-0.35808438,55.79442,leeward
-20.594166,-51.414913,AHAB
7.26316,13.826532,squaw
0.26462764,13.717065,brig
-18.64138,-37.22289,Quohog
-3.0926332,45.045204,hauling
-14.895146,-41.176434,Avast
-14.961055,-21.304441,twine
1.0755211,51.251453,levelled
-0.03908289,-1.9685231,bayonet
-20.186604,-37.23758,hav
3.61164,53.24774,coils
9.014701,29.04155,harbors
-1.5450672,15.030846,comprising
-0.08621969,27.671045,whalebone
-14.92024,-37.84899,Hands
-0.074748814,53.02004,scuttle
8.897274,0.09383021,profoundest
-29.415981,45.911785,Starbuck
-29.415583,45.906887,Stubb
-12.972695,43.541096,capstan
2.5260785,19.630014,handspikes
-11.594938,42.205482,Meantime
10.070381,39.170315,cordage
-1.0050286,-10.368804,fruition
-15.092166,9.668594,invested
-0.2729759,44.887745,coiling
-29.42375,45.9111,Flask
-7.6343503,13.527634,cooper
7.5619354,42.711304,hulls
10.452703,-2.6785543,Shore
0.5610892,1.5125333,direst
2.6579387,51.76257,keel
5.555286,-37.006844,gainst
-17.461662,13.045196,Fishery
-17.77799,-0.681166,procedure
-3.381098,-9.363099,declines
-11.625227,-1.5535023,veteran
4.938615,29.443148,recoil
13.322857,44.908478,eddies
7.5275903,29.678692,tapers
0.60319084,-6.1836977,lastly
3.956108,46.579056,manned
8.576059,7.9990554,aggregate
16.197123,33.320045,archipelagoes
0.36443835,12.67646,salutes
18.212078,33.02985,muskets
29.866798,31.07552,Peru
9.078135,32.105213,latitudes
-8.3988085,-7.644411,portents
3.6890752,14.964998,welded
-0.60951334,-9.943544,latent
-16.678059,9.060916,vicissitudes
16.657406,27.368465,costliest
-0.8862442,-10.490454,august
14.786374,12.944254,circumference
-5.5559883,-2.4258249,castaways
5.240492,-37.221554,perchance
8.132131,35.76943,swart
6.091019,-4.5378823,cheerily
4.2434363,-32.525288,impious
-17.262487,-7.223715,humor
-16.144535,8.83831,leviathans
-15.9946575,8.20214,encountering
-16.838047,17.201834,Post
9.491791,29.214941,Arctic
-16.271582,11.556471,whalers
8.149827,30.930557,headsmen
6.0169315,19.706972,trio
-2.715511,-10.124586,provides
-14.010876,44.238815,Tashtego
9.828861,28.402376,neighboring
14.332279,42.39908,rounding
9.472095,31.029552,Antarctic
1.7874517,-2.9883835,lithe
-3.859584,-1.4710828,Air
-10.432954,49.773273,Daggoo
-7.2773213,-5.0423613,corporeal
7.45222,6.9713063,navies
-13.322927,-30.75015,Pip
1.1038665,16.76853,tambourine
-12.532708,43.478676,taffrail
-6.2984614,-13.849613,particle
-12.340978,15.449445,Perseus
-15.805468,16.99803,Manxman
-18.05678,9.307018,popularly
-15.790349,16.879873,dismasted
13.120186,-37.016422,Ere
-7.1395264,53.064117,pivot
6.0699353,32.45679,layer
19.121325,39.464737,loftiest
15.500994,23.676174,sprouts
-4.908023,-22.685661,respond
10.492149,25.278305,helmeted
-3.8019042,38.016567,slumbers
-16.858059,37.059433,steersman
18.946457,29.322767,emerge
20.55366,30.49057,lumber
3.0541556,47.912384,mainmast
17.271376,-38.70253,wouldst
-15.168391,-36.447346,Dough
-14.085805,42.06544,binnacle
-16.601126,5.836888,Leviathans
15.841899,44.988064,jets
16.916208,26.65932,gums
-13.993517,-38.73272,Halloa
-11.95124,8.175768,Cetology
-8.843804,-5.2481117,Already
-17.510612,14.19927,Scoresby
-18.021603,15.217098,Beale
4.3482404,4.5347877,indications
-16.187567,11.4758625,naturalists
-17.829477,14.775703,Cuvier
-1.3282064,7.1921215,anatomy
-14.696614,1.5890875,Pliny
-3.004058,9.45078,Linnaeus
-12.4806,13.201379,Owen
-6.9334416,18.999733,retreats
9.267463,25.570553,laborers
-4.157631,10.5362835,Macey
-11.007556,-6.4595556,cogent
-17.669886,-54.002316,FOLIO
-17.58475,-53.96437,OCTAVO
-17.181528,-53.916718,DUODECIMO
5.402125,-3.8431423,ounce
-12.976265,13.710346,designated
-12.847543,13.818059,Fin
-5.776809,22.254425,girth
16.330828,31.189093,ripples
-8.024867,-5.8697495,eludes
-13.038204,0.62133753,Folio
10.571134,18.848827,sonorous
4.117329,53.89539,blubber
-4.631143,17.53155,Narwhale
2.6853466,-28.25387,Letter
8.570289,36.174778,bended
-4.422035,17.740253,bigness
-12.049068,8.310199,Porpoise
5.578644,-30.522795,Cannon
-0.86704934,-8.81753,architects
-6.8311524,-2.7455819,vigilance
-2.2768302,30.910725,relaxed
14.596248,13.098227,incarnate
-8.442401,1.8581833,potency
10.393219,-2.3825314,Cabin
-0.64858043,35.624798,swings
19.321718,12.408032,warlike
12.847469,42.644154,noiselessly
0.55522573,29.601444,plumed
14.130857,15.40443,dilated
18.312414,33.013996,martial
2.0314152,52.310642,tackle
1.954096,1.825955,Hercules
-17.785326,0.42621434,invests
-18.063257,15.337873,Sleet
-16.921057,15.995372,Voyage
13.536484,45.656,rifle
5.362003,-34.64775,Childe
-9.585458,2.6394072,visual
21.43226,26.74641,blending
19.754232,44.06459,dimly
15.146981,32.22407,flitting
13.260094,21.378805,inscrutable
25.13551,40.293526,tides
-16.08113,-34.91411,dents
3.0334222,43.23576,fluke
-22.491951,8.407835,specific
-0.0062900917,-2.2504733,Tash
4.424932,42.03915,wrenched
2.0178914,45.459312,jib
20.15306,24.599329,measureless
6.9055033,-30.388798,Norway
-3.2477255,-14.130827,methinks
3.753241,17.838955,fiends
2.8378367,17.195164,tost
3.0010998,42.471233,foremast
-7.02233,22.252628,volition
18.807358,35.468185,Forthwith
-0.33537596,-9.717627,indissoluble
3.9026723,39.396885,sidelong
-4.320048,-30.939686,swerve
5.512721,29.778397,tows
20.541618,27.747568,embattled
-3.4010718,7.737761,Mogul
15.844389,3.4559019,pennant
3.5699906,3.0038028,fleeting
-16.519714,-51.60928,SAILOR
4.779017,40.73124,butts
2.2227728,45.092148,pump
-17.84151,-51.352848,PIP
2.39342,-28.098244,Form
5.4747324,-3.6980362,Rig
8.899164,16.217287,Brahma
17.346231,28.386063,Ganges
-1.0128543,-1.1566254,Tahiti
17.022274,30.545126,Baltic
3.422165,16.6213,squalls
-3.3082576,4.241665,meridian
-14.542945,5.406543,rumors
-1.919544,-15.54195,incorporate
-9.519993,3.0942402,ignoble
16.06185,32.08344,currents
20.956608,35.795002,wrecks
-8.867956,31.66054,unharmed
13.906529,8.231752,limitless
-0.57832396,37.780605,creamy
11.069741,35.263332,bridal
2.689932,6.517952,lung
26.906834,32.67277,Hudson
-11.52781,5.7203326,essence
17.31229,14.143442,throned
10.480928,13.2444515,sire
-13.20489,6.151476,appalling
7.142341,-20.257418,ire
8.322926,7.483804,emblem
6.5844064,-43.570183,Passion
-3.998034,17.112865,furthest
7.396496,-10.314816,transcendent
-10.167386,5.1320004,imparts
